EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryBand,SatisfactionScore,AttritionBinary
871,32,No,Travel_Frequently,Research & Development,23,3,Life Sciences,1,Male,4,4,Research Scientist,3,Divorced,13668,21142,9,No,15,3,4,0,39,0,1,11,8,11,13,26-35,> 10K,1.67,0
872,44,No,Non-Travel,Sales,6,1,Other,3,Male,4,2,Sales Representative,2,Married,12569,13963,0,Yes,19,3,2,1,31,5,4,28,10,8,13,36-45,> 10K,3.0,0
873,27,No,Travel_Rarely,Research & Development,2,3,Marketing,3,Male,3,1,Research Director,3,Divorced,14029,11304,3,No,19,3,3,2,20,0,4,16,1,3,9,26-35,> 10K,3.33,0
874,26,No,Non-Travel,Research & Development,27,2,Human Resources,1,Female,2,2,Manufacturing Director,1,Married,14107,6808,9,No,24,3,3,2,29,0,1,6,6,5,8,26-35,> 10K,1.0,0
875,50,No,Travel_Rarely,Sales,17,3,Other,4,Female,1,5,Manager,2,Single,3560,10833,4,No,13,3,3,1,23,1,3,12,3,3,9,46-60,3K-6K,3.0,0
876,49,Yes,Travel_Rarely,Sales,21,4,Technical Degree,1,Female,1,4,Sales Representative,2,Single,6867,8733,1,Yes,17,3,1,1,13,6,4,1,0,0,1,46-60,6K-10K,2.33,1
877,23,No,Travel_Rarely,Research & Development,4,3,Other,2,Female,2,4,Research Scientist,1,Married,16284,12429,1,No,16,3,3,1,27,2,3,3,0,14,2,18-25,> 10K,2.0,0
878,58,No,Non-Travel,Research & Development,12,5,Technical Degree,4,Female,1,5,Manager,3,Married,2211,6907,0,No,25,3,1,1,13,0,4,9,1,1,15,46-60,< 3K,3.67,0
879,53,No,Non-Travel,Sales,19,2,Human Resources,1,Male,3,2,Manager,4,Married,10121,13678,7,No,14,3,1,3,33,2,4,38,15,5,9,46-60,> 10K,3.0,0
880,19,Yes,Travel_Rarely,Sales,2,5,Medical,4,Female,2,1,Sales Executive,3,Married,2539,5225,1,No,15,3,3,2,13,0,3,23,6,7,10,18-25,< 3K,3.33,1
881,46,No,Travel_Rarely,Sales,26,3,Marketing,4,Male,2,2,Sales Executive,3,Married,18027,3014,2,No,24,4,4,1,24,2,3,16,12,8,9,46-60,> 10K,3.33,0
882,21,Yes,Travel_Rarely,Research & Development,2,5,Other,4,Female,1,1,Research Director,1,Single,9693,8768,1,Yes,25,3,2,1,11,3,1,5,4,3,11,18-25,6K-10K,2.0,1
883,18,No,Travel_Rarely,Sales,14,1,Other,3,Male,1,5,Sales Executive,2,Divorced,9921,7458,3,No,20,3,2,3,40,3,4,18,16,5,13,18-25,6K-10K,3.0,0
884,36,Yes,Non-Travel,Sales,15,3,Human Resources,1,Female,3,3,Sales Representative,1,Married,18667,4021,0,No,12,3,1,2,39,2,2,4,4,2,8,36-45,> 10K,1.33,1
885,43,No,Travel_Rarely,Research & Development,20,5,Human Resources,3,Male,4,1,Manufacturing Director,3,Married,11310,21060,2,Yes,21,3,1,0,19,6,2,31,11,11,12,36-45,> 10K,2.67,0
886,42,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Female,2,4,Sales Representative,4,Married,13744,13128,4,No,17,3,1,2,6,0,4,9,2,8,5,36-45,> 10K,3.67,0
887,27,No,Travel_Frequently,Research & Development,4,3,Life Sciences,2,Female,4,4,Healthcare Representative,4,Married,5386,5106,9,No,24,3,2,0,14,1,4,8,6,7,10,26-35,3K-6K,3.33,0
888,32,No,Travel_Rarely,Sales,19,1,Life Sciences,2,Female,1,4,Sales Executive,4,Single,18303,10975,0,Yes,14,3,1,3,8,6,4,26,5,15,0,26-35,> 10K,3.33,0
889,39,Yes,Travel_Rarely,Sales,9,4,Life Sciences,4,Female,2,2,Manager,1,Married,13242,10862,3,No,12,3,4,1,3,2,3,12,7,11,14,36-45,> 10K,2.67,1
890,38,No,Travel_Rarely,Sales,7,3,Technical Degree,4,Male,4,2,Sales Representative,2,Married,19723,12961,5,No,21,3,4,3,30,6,2,18,12,14,6,36-45,> 10K,2.67,0
891,39,No,Non-Travel,Research & Development,13,4,Life Sciences,2,Male,3,2,Research Scientist,1,Married,15257,12765,3,No,16,3,1,2,22,4,2,20,4,0,10,36-45,> 10K,1.67,0
892,53,No,Travel_Rarely,Research & Development,27,3,Human Resources,2,Female,3,4,Research Scientist,4,Single,9947,4584,6,No,21,3,2,1,5,1,2,23,1,12,16,46-60,6K-10K,2.67,0
893,51,No,Travel_Frequently,Research & Development,12,3,Medical,1,Female,3,1,Laboratory Technician,3,Single,14946,6942,6,No,22,3,3,2,27,4,4,37,10,1,4,46-60,> 10K,2.67,0
894,47,No,Non-Travel,Research & Development,3,2,Medical,4,Male,2,4,Manager,2,Single,6930,3277,5,No,12,3,2,0,11,2,3,3,3,9,8,46-60,6K-10K,3.0,0
895,42,No,Travel_Rarely,Research & Development,13,5,Medical,4,Male,2,1,Manager,1,Married,6402,5043,8,Yes,20,3,3,2,21,0,4,23,5,15,15,36-45,6K-10K,3.0,0
896,45,No,Non-Travel,Sales,15,3,Life Sciences,2,Male,2,2,Sales Representative,1,Divorced,17017,9370,1,No,12,3,3,3,23,6,1,34,25,13,10,36-45,> 10K,1.33,0
897,18,Yes,Travel_Rarely,Sales,14,1,Medical,1,Male,2,3,Sales Representative,2,Single,1507,13364,9,No,17,3,1,3,33,6,1,2,2,8,16,18-25,< 3K,1.33,1
898,21,No,Non-Travel,Research & Development,24,5,Other,2,Male,2,2,Research Scientist,2,Married,2436,15672,7,No,11,3,4,3,18,4,2,3,0,15,5,18-25,< 3K,2.0,0
899,24,No,Travel_Rarely,Sales,9,2,Life Sciences,2,Male,4,5,Sales Representative,3,Single,12618,24244,7,No,17,3,1,1,23,6,4,36,18,9,14,18-25,> 10K,3.0,0
900,26,No,Travel_Rarely,Sales,13,5,Other,3,Male,4,1,Sales Executive,2,Divorced,9750,22166,9,Yes,20,3,3,2,19,2,1,39,5,2,2,26-35,6K-10K,2.0,0
901,53,No,Non-Travel,Sales,23,5,Human Resources,4,Male,3,3,Sales Executive,3,Single,17122,25441,3,No,15,4,1,1,33,1,1,34,28,13,8,46-60,> 10K,2.67,0
902,36,Yes,Non-Travel,Sales,22,3,Other,1,Male,4,2,Sales Representative,4,Single,8354,10369,5,No,11,3,3,2,26,0,4,30,10,2,11,36-45,6K-10K,3.0,1
903,18,Yes,Travel_Rarely,Sales,4,1,Human Resources,3,Male,4,3,Sales Representative,4,Single,12294,10467,5,No,16,4,1,0,28,4,3,24,6,9,17,18-25,> 10K,3.33,1
904,27,No,Travel_Rarely,Research & Development,21,3,Technical Degree,4,Male,3,4,Research Scientist,1,Divorced,14840,15953,4,No,17,3,4,2,0,6,4,39,1,8,15,26-35,> 10K,3.0,0
905,53,No,Non-Travel,Research & Development,8,1,Technical Degree,2,Female,3,1,Laboratory Technician,4,Married,5399,21865,0,No,11,4,4,2,35,2,4,12,2,13,7,46-60,3K-6K,3.33,0
906,26,No,Travel_Frequently,Research & Development,3,1,Other,1,Male,1,5,Laboratory Technician,4,Single,6037,13551,2,No,19,3,2,2,38,0,3,3,3,2,4,26-35,6K-10K,2.67,0
907,59,No,Travel_Rarely,Research & Development,2,4,Marketing,4,Female,3,4,Laboratory Technician,3,Single,16848,24156,6,No,25,4,3,2,6,0,2,13,9,14,11,46-60,> 10K,3.0,0
908,49,No,Travel_Rarely,Research & Development,19,3,Human Resources,2,Female,4,3,Healthcare Representative,1,Single,4715,17884,7,No,17,3,3,0,19,3,2,12,5,9,5,46-60,3K-6K,1.67,0
909,49,No,Travel_Rarely,Sales,28,2,Life Sciences,3,Male,2,2,Sales Executive,2,Single,15877,11616,1,No,11,3,1,1,19,0,2,26,16,11,11,46-60,> 10K,2.33,0
910,23,No,Travel_Rarely,Research & Development,23,5,Marketing,1,Male,3,1,Manager,1,Divorced,8837,23720,2,Yes,13,3,2,3,24,2,3,5,0,10,14,18-25,6K-10K,1.67,0
911,55,No,Travel_Rarely,Research & Development,8,4,Human Resources,4,Male,1,5,Manufacturing Director,4,Married,2301,17829,3,Yes,15,3,4,2,20,1,1,16,4,4,9,46-60,< 3K,3.0,0
912,34,No,Travel_Frequently,Sales,17,2,Life Sciences,3,Male,4,2,Manager,2,Married,8370,22506,4,No,14,3,1,3,8,5,3,35,27,5,16,26-35,6K-10K,2.67,0
913,27,No,Non-Travel,Research & Development,13,3,Human Resources,2,Male,1,5,Manager,1,Married,19539,21344,2,Yes,12,3,2,3,26,3,4,39,29,2,6,26-35,> 10K,2.33,0
914,44,No,Travel_Rarely,Research & Development,7,1,Human Resources,2,Male,1,1,Manufacturing Director,1,Married,7411,9897,4,No,25,3,4,3,27,2,3,34,6,13,6,36-45,6K-10K,2.0,0
915,52,No,Non-Travel,Research & Development,9,3,Life Sciences,4,Female,4,3,Healthcare Representative,1,Single,7365,4469,7,Yes,11,3,1,3,24,2,1,16,8,9,10,46-60,6K-10K,2.0,0
916,38,Yes,Travel_Rarely,Research & Development,12,3,Human Resources,2,Male,1,5,Laboratory Technician,1,Single,16449,16836,7,Yes,14,3,4,2,35,2,1,40,24,7,1,36-45,> 10K,1.33,1
917,42,No,Travel_Rarely,Sales,29,4,Human Resources,1,Female,4,1,Manager,3,Married,1692,9051,1,No,17,3,3,3,33,4,4,1,0,1,1,36-45,< 3K,2.67,0
918,45,No,Travel_Frequently,Human Resources,14,2,Human Resources,4,Male,1,5,Manager,1,Single,2478,12564,5,No,21,3,2,2,1,6,2,12,0,5,13,36-45,< 3K,2.33,0
919,32,No,Travel_Rarely,Research & Development,14,4,Technical Degree,3,Female,2,2,Healthcare Representative,4,Married,7396,22452,3,No,14,4,4,0,8,4,1,1,0,1,17,26-35,6K-10K,2.67,0
920,21,No,Non-Travel,Sales,15,2,Medical,4,Male,3,5,Manager,4,Divorced,9448,23827,8,No,19,4,2,1,18,1,1,27,5,8,15,18-25,6K-10K,3.0,0
921,46,No,Travel_Rarely,Research & Development,3,4,Human Resources,4,Male,2,2,Research Scientist,3,Single,11622,11782,9,No,24,4,1,1,14,2,1,25,17,5,10,46-60,> 10K,2.67,0
922,26,No,Travel_Rarely,Research & Development,15,5,Life Sciences,3,Male,2,2,Research Director,2,Divorced,17825,22764,1,Yes,18,3,2,2,20,6,4,21,9,8,8,26-35,> 10K,3.0,0
923,44,No,Travel_Rarely,Research & Development,19,1,Other,2,Female,1,1,Manufacturing Director,2,Single,11073,18003,7,No,18,3,1,2,15,4,1,2,2,13,6,36-45,> 10K,1.67,0
924,43,No,Travel_Frequently,Research & Development,24,1,Human Resources,3,Male,3,4,Laboratory Technician,4,Married,3646,4545,0,No,15,4,2,1,1,4,2,34,32,3,3,36-45,3K-6K,3.0,0
925,36,No,Travel_Rarely,Research & Development,20,1,Technical Degree,1,Female,3,5,Manufacturing Director,4,Married,6209,9665,5,No,22,3,1,3,25,4,4,11,0,11,15,36-45,6K-10K,3.0,0
926,45,No,Travel_Rarely,Research & Development,14,5,Technical Degree,2,Female,3,3,Sales Representative,3,Married,7533,22033,9,No,25,3,1,2,28,1,2,23,12,2,13,36-45,6K-10K,2.33,0
927,34,Yes,Non-Travel,Sales,8,5,Other,4,Female,1,2,Sales Representative,2,Single,8211,20198,0,No,11,3,1,3,32,1,1,4,4,1,10,26-35,6K-10K,2.33,1
928,60,No,Travel_Rarely,Research & Development,5,1,Human Resources,2,Male,2,4,Research Director,2,Divorced,10927,5907,1,Yes,25,3,4,2,33,2,1,19,19,7,7,46-60,> 10K,1.67,0
929,58,No,Travel_Rarely,Research & Development,19,1,Marketing,2,Female,4,2,Manager,1,Divorced,12927,5731,2,No,19,3,3,2,26,3,2,38,0,3,10,46-60,> 10K,1.67,0
930,59,No,Travel_Rarely,Sales,4,2,Other,1,Female,4,4,Sales Representative,1,Single,10316,17283,8,No,12,3,2,0,6,2,4,38,2,1,16,46-60,> 10K,2.0,0
931,37,No,Travel_Rarely,Sales,14,2,Medical,2,Male,4,4,Manager,1,Divorced,13177,9685,4,No,16,3,3,0,14,4,4,12,1,10,9,36-45,> 10K,2.33,0
932,57,No,Non-Travel,Research & Development,16,3,Life Sciences,2,Male,3,3,Research Director,3,Married,11846,10273,9,Yes,20,3,3,1,16,5,2,40,40,8,11,46-60,> 10K,2.33,0
933,56,No,Travel_Rarely,Human Resources,20,4,Life Sciences,2,Female,4,4,Human Resources,4,Divorced,8933,13898,9,No,24,3,3,0,8,6,1,11,10,11,0,46-60,6K-10K,2.33,0
934,40,No,Travel_Rarely,Research & Development,24,2,Life Sciences,4,Female,2,3,Laboratory Technician,3,Single,6476,15478,1,Yes,15,3,3,0,12,4,3,12,0,7,1,36-45,6K-10K,3.33,0
935,49,No,Non-Travel,Sales,6,2,Life Sciences,2,Male,4,1,Sales Representative,2,Divorced,14853,13368,9,No,20,3,2,1,31,0,2,9,6,4,17,46-60,> 10K,2.0,0
936,50,No,Travel_Rarely,Sales,23,2,Technical Degree,3,Female,3,2,Sales Executive,4,Single,8928,12017,4,No,23,3,2,3,1,5,2,32,28,7,6,46-60,6K-10K,3.0,0
937,22,Yes,Travel_Rarely,Sales,25,2,Medical,2,Male,3,3,Manager,1,Divorced,3080,16823,4,No,25,3,3,0,31,5,2,39,35,4,15,18-25,3K-6K,1.67,1
938,60,No,Travel_Rarely,Human Resources,6,5,Human Resources,1,Male,4,2,Manager,3,Married,7089,24253,0,No,18,4,2,3,19,6,1,15,4,12,12,46-60,6K-10K,1.67,0
939,51,No,Travel_Rarely,Sales,3,3,Human Resources,2,Male,3,5,Sales Executive,3,Married,8797,15621,2,No,21,3,2,1,18,2,4,34,25,6,3,46-60,6K-10K,3.0,0
940,57,Yes,Travel_Rarely,Research & Development,15,2,Marketing,2,Male,4,1,Manager,1,Single,18245,10273,4,No,13,4,1,2,26,4,1,2,0,4,9,46-60,> 10K,1.33,1
941,28,Yes,Travel_Frequently,Sales,29,4,Human Resources,4,Female,3,5,Manager,3,Divorced,9346,18477,8,Yes,16,3,2,3,35,4,2,4,0,12,8,26-35,6K-10K,3.0,1
942,20,No,Non-Travel,Research & Development,3,2,Medical,3,Male,1,5,Manufacturing Director,1,Married,1904,26570,9,No,16,3,4,1,29,3,1,25,21,4,17,18-25,< 3K,1.67,0
943,50,No,Travel_Rarely,Research & Development,11,5,Human Resources,2,Male,1,4,Research Scientist,2,Married,18653,15632,0,Yes,20,3,3,3,10,0,1,10,8,12,8,46-60,> 10K,1.67,0
944,28,No,Non-Travel,Research & Development,3,1,Technical Degree,3,Male,2,4,Laboratory Technician,4,Married,17788,2342,7,No,13,3,2,1,15,2,2,6,1,3,9,26-35,> 10K,3.0,0
945,33,No,Non-Travel,Sales,28,1,Other,1,Male,1,5,Manager,2,Divorced,10974,8940,0,No,22,3,3,1,25,1,1,9,6,12,7,26-35,> 10K,1.33,0
946,35,No,Travel_Rarely,Sales,10,3,Human Resources,4,Female,4,4,Sales Representative,2,Married,2184,20792,8,No,22,3,2,2,29,2,3,33,21,15,10,26-35,< 3K,3.0,0
947,47,No,Travel_Frequently,Sales,18,1,Life Sciences,3,Female,3,2,Manager,1,Single,2725,19007,5,No,25,3,3,3,1,5,1,2,0,13,12,46-60,< 3K,1.67,0
948,27,Yes,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Male,2,4,Manager,3,Divorced,12380,2867,0,Yes,22,3,4,2,33,2,1,7,3,13,12,26-35,> 10K,2.67,1
949,35,No,Travel_Rarely,Research & Development,16,5,Other,2,Female,4,5,Research Scientist,2,Married,14057,12668,7,No,17,3,2,2,40,3,4,30,3,4,15,26-35,> 10K,2.67,0
950,55,No,Non-Travel,Research & Development,16,3,Life Sciences,1,Male,4,4,Healthcare Representative,2,Married,6606,21856,4,No,21,4,2,3,21,2,4,10,5,6,12,46-60,6K-10K,2.33,0
951,36,No,Travel_Frequently,Research & Development,27,2,Life Sciences,4,Female,2,4,Laboratory Technician,2,Single,4956,2170,6,No,14,3,4,3,30,3,2,6,3,2,11,36-45,3K-6K,2.67,0
952,53,No,Travel_Rarely,Research & Development,10,1,Technical Degree,2,Female,2,3,Healthcare Representative,3,Divorced,17555,10769,6,Yes,15,3,2,1,20,5,2,1,0,3,14,46-60,> 10K,2.33,0
953,30,No,Travel_Rarely,Sales,1,4,Technical Degree,3,Male,4,3,Manager,3,Single,19690,10259,6,No,19,3,3,3,35,3,4,5,4,7,15,26-35,> 10K,3.33,0
954,20,No,Travel_Rarely,Human Resources,4,2,Technical Degree,1,Female,3,5,Human Resources,1,Married,17081,3515,5,No,16,3,4,1,39,6,3,40,36,5,7,18-25,> 10K,1.67,0
955,27,No,Travel_Rarely,Research & Development,3,4,Human Resources,1,Male,4,2,Healthcare Representative,2,Divorced,1421,10192,7,No,20,4,1,1,22,6,1,31,22,7,5,26-35,< 3K,1.33,0
956,55,No,Non-Travel,Research & Development,5,4,Other,3,Male,3,1,Healthcare Representative,4,Single,6540,4198,8,No,25,4,3,1,25,4,3,19,6,10,7,46-60,6K-10K,3.33,0
957,18,No,Travel_Rarely,Research & Development,12,3,Life Sciences,3,Male,2,1,Manufacturing Director,3,Divorced,17288,19285,1,No,23,3,2,1,17,1,3,33,19,1,1,18-25,> 10K,3.0,0
958,44,No,Travel_Frequently,Sales,25,5,Marketing,1,Female,4,5,Sales Representative,1,Married,16966,24287,6,Yes,14,3,3,1,14,5,4,15,0,12,17,36-45,> 10K,2.0,0
959,25,No,Travel_Frequently,Sales,12,1,Other,4,Male,1,2,Sales Executive,2,Married,16882,16593,1,Yes,18,3,4,1,33,3,2,24,13,15,10,18-25,> 10K,2.67,0
960,59,No,Non-Travel,Research & Development,13,1,Marketing,1,Female,4,2,Manufacturing Director,4,Married,5675,15037,5,No,19,3,2,3,21,0,1,11,7,8,16,46-60,3K-6K,2.0,0
961,34,No,Travel_Rarely,Sales,24,2,Life Sciences,3,Female,3,2,Sales Executive,3,Married,10082,9755,1,Yes,20,3,2,3,27,5,2,6,3,15,9,26-35,> 10K,2.67,0
962,26,No,Non-Travel,Research & Development,12,1,Medical,4,Male,4,3,Research Director,4,Single,14009,10986,9,No,15,4,4,0,6,0,3,38,16,6,1,26-35,> 10K,3.67,0
963,23,No,Travel_Rarely,Sales,25,3,Other,2,Male,3,5,Manager,3,Single,7748,4066,5,No,12,3,1,3,39,1,3,16,13,15,1,18-25,6K-10K,2.67,0
964,60,No,Travel_Rarely,Research & Development,16,1,Human Resources,1,Female,1,1,Research Scientist,1,Divorced,7103,12011,1,No,25,3,2,2,23,3,2,10,7,14,5,46-60,6K-10K,1.33,0
965,42,No,Travel_Rarely,Sales,13,2,Marketing,3,Male,2,2,Manager,4,Single,18857,26946,0,Yes,25,3,2,0,34,5,2,5,3,14,16,36-45,> 10K,3.0,0
966,56,No,Travel_Rarely,Research & Development,5,1,Other,2,Male,1,5,Manager,2,Divorced,19565,20922,6,No,16,4,2,3,12,5,4,22,7,12,11,46-60,> 10K,2.67,0
967,45,No,Travel_Rarely,Research & Development,24,5,Other,1,Female,3,1,Laboratory Technician,2,Single,12348,5907,2,Yes,21,3,1,2,12,1,2,26,23,15,4,36-45,> 10K,1.67,0
968,50,No,Travel_Rarely,Sales,4,4,Technical Degree,1,Female,2,3,Sales Representative,3,Married,10782,25344,3,No,25,3,3,3,30,4,2,5,2,4,1,46-60,> 10K,2.0,0
969,54,No,Travel_Frequently,Research & Development,21,4,Medical,4,Male,2,4,Manufacturing Director,2,Divorced,6882,17600,5,No,22,3,1,1,18,0,4,37,24,10,8,46-60,6K-10K,3.33,0
970,26,Yes,Travel_Rarely,Research & Development,15,4,Technical Degree,3,Female,4,1,Manufacturing Director,4,Single,6798,12246,4,No,18,3,3,0,28,5,2,1,0,14,1,26-35,6K-10K,3.0,1
971,35,No,Travel_Rarely,Research & Development,12,5,Medical,2,Male,1,1,Manager,1,Divorced,10627,4596,3,No,23,3,2,1,21,2,3,21,0,14,13,26-35,> 10K,2.0,0
972,38,No,Travel_Rarely,Human Resources,19,3,Medical,1,Male,3,1,Manager,3,Married,9415,14658,8,Yes,15,3,3,0,40,0,2,19,1,6,14,36-45,6K-10K,2.0,0
973,19,No,Travel_Rarely,Research & Development,21,2,Human Resources,4,Female,3,4,Laboratory Technician,4,Married,13466,21705,5,No,11,3,3,0,20,3,1,24,14,1,1,18-25,> 10K,3.0,0
974,60,No,Travel_Rarely,Sales,28,5,Other,2,Female,2,2,Manager,3,Married,10846,11330,5,Yes,18,3,3,1,15,1,3,14,5,10,17,46-60,> 10K,2.67,0
975,55,No,Travel_Rarely,Sales,19,2,Technical Degree,2,Male,4,4,Manager,1,Married,13720,26104,1,Yes,19,3,3,0,29,0,4,28,27,3,11,46-60,> 10K,2.33,0
976,57,No,Non-Travel,Sales,21,3,Technical Degree,1,Male,3,1,Sales Executive,3,Married,10145,4621,5,No,11,3,2,0,4,2,3,7,1,6,6,46-60,> 10K,2.33,0
977,53,No,Non-Travel,Research & Development,11,5,Marketing,2,Female,4,3,Healthcare Representative,2,Married,5524,12920,6,No,18,3,4,3,40,6,4,36,17,1,15,46-60,3K-6K,2.67,0
978,60,No,Non-Travel,Sales,21,1,Other,1,Male,2,1,Manager,2,Single,7559,11357,7,No,20,3,1,2,40,2,1,32,21,7,2,46-60,6K-10K,1.33,0
979,54,No,Travel_Frequently,Research & Development,6,3,Life Sciences,4,Male,2,3,Laboratory Technician,3,Single,8620,15749,7,No,22,3,3,1,5,1,1,21,13,13,14,46-60,6K-10K,2.67,0
980,32,No,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,2,5,Healthcare Representative,1,Divorced,4124,5841,8,No,12,3,2,3,20,1,3,4,0,9,14,26-35,3K-6K,2.67,0
981,45,Yes,Non-Travel,Research & Development,1,5,Marketing,2,Female,4,3,Manager,1,Divorced,9671,16423,9,No,14,3,2,3,10,6,2,38,26,15,6,36-45,6K-10K,1.67,1
982,35,Yes,Travel_Frequently,Research & Development,12,3,Medical,1,Male,3,1,Research Scientist,2,Married,12706,6558,2,No,23,4,2,1,23,0,3,17,12,9,7,26-35,> 10K,2.0,1
983,51,No,Travel_Rarely,Sales,26,3,Marketing,3,Male,1,4,Sales Executive,1,Married,18737,14768,9,Yes,25,3,2,0,27,3,3,37,32,10,6,46-60,> 10K,2.33,0
984,39,No,Travel_Rarely,Sales,14,5,Marketing,4,Male,4,1,Manager,3,Married,13070,23302,6,No,25,3,3,1,14,4,1,36,4,4,2,36-45,> 10K,2.67,0
985,28,No,Travel_Rarely,Research & Development,6,4,Technical Degree,1,Male,2,1,Research Director,4,Married,9134,6339,6,Yes,12,3,1,2,38,2,4,29,25,12,17,26-35,6K-10K,3.0,0
986,30,No,Non-Travel,Research & Development,1,4,Marketing,1,Male,1,5,Manufacturing Director,3,Married,1924,2238,0,No,12,3,2,2,39,1,3,30,12,4,6,26-35,< 3K,2.33,0
987,21,No,Travel_Rarely,Research & Development,22,3,Medical,1,Male,1,2,Healthcare Representative,2,Divorced,19554,19604,7,No,20,3,1,1,18,4,2,9,8,7,4,18-25,> 10K,1.67,0
988,39,No,Travel_Rarely,Research & Development,2,2,Life Sciences,2,Male,1,1,Research Director,2,Single,6506,19152,3,No,13,3,1,3,16,4,1,14,13,15,12,36-45,6K-10K,1.67,0
989,24,No,Travel_Rarely,Sales,24,3,Human Resources,3,Female,1,5,Sales Representative,2,Married,14650,26810,4,No,24,3,1,1,2,4,3,17,2,15,1,18-25,> 10K,2.67,0
990,60,No,Travel_Rarely,Research & Development,11,5,Other,2,Male,1,4,Manager,1,Divorced,3395,24714,5,Yes,18,3,4,2,2,3,3,22,14,12,17,46-60,3K-6K,2.0,0
991,41,No,Travel_Rarely,Research & Development,3,5,Marketing,4,Male,2,5,Manager,3,Married,16310,9388,2,No,14,4,2,1,38,1,2,32,29,12,3,36-45,> 10K,3.0,0
992,21,No,Travel_Rarely,Research & Development,10,5,Other,2,Female,3,5,Manager,4,Divorced,9226,22976,4,No,17,3,2,0,27,2,3,15,2,11,3,18-25,6K-10K,3.0,0
993,45,No,Travel_Rarely,Sales,6,4,Marketing,1,Female,1,3,Manager,3,Married,12781,12426,9,No,22,3,2,1,30,1,3,37,13,0,7,36-45,> 10K,2.33,0
994,32,No,Travel_Rarely,Research & Development,6,1,Other,2,Female,3,2,Research Scientist,4,Single,6515,9617,4,No,20,4,1,3,7,0,3,34,11,5,10,26-35,6K-10K,3.0,0
995,18,No,Non-Travel,Research & Development,20,5,Technical Degree,1,Male,3,2,Manufacturing Director,3,Divorced,4365,10082,0,No,13,3,2,0,16,2,3,33,27,1,0,18-25,3K-6K,2.33,0
996,20,No,Travel_Rarely,Sales,21,5,Technical Degree,3,Male,4,4,Manager,2,Married,17972,9579,2,No,20,3,2,2,34,1,2,27,11,0,8,18-25,> 10K,2.33,0
997,31,No,Travel_Rarely,Human Resources,2,2,Other,2,Female,2,5,Manager,4,Married,12410,15922,2,No,22,3,1,1,35,2,3,1,0,11,5,26-35,> 10K,3.0,0
998,55,No,Travel_Rarely,Sales,26,2,Marketing,2,Female,1,4,Manager,3,Single,10095,8456,0,No,24,4,2,3,26,0,3,29,10,14,3,46-60,> 10K,2.67,0
999,18,No,Travel_Rarely,Human Resources,26,3,Marketing,2,Male,3,4,Manager,1,Married,11361,22501,6,Yes,25,3,3,3,39,5,3,12,0,14,5,18-25,> 10K,2.0,0
1000,55,Yes,Travel_Rarely,Research & Development,24,3,Medical,1,Male,4,2,Research Scientist,1,Married,9531,4439,0,No,24,3,4,2,32,2,1,40,39,12,12,46-60,6K-10K,1.0,1
1001,55,Yes,Non-Travel,Sales,10,3,Life Sciences,1,Female,3,2,Manager,3,Single,5270,12019,6,Yes,23,3,3,1,10,5,2,15,0,6,8,46-60,3K-6K,2.0,1
1002,38,No,Travel_Frequently,Research & Development,23,5,Life Sciences,2,Male,1,2,Research Director,2,Married,10906,24470,3,No,21,3,3,3,20,4,1,4,4,11,13,36-45,> 10K,1.67,0
1003,46,No,Travel_Rarely,Research & Development,26,2,Human Resources,2,Male,2,1,Research Director,4,Married,17940,23208,8,No,24,3,3,0,5,6,1,27,24,13,11,46-60,> 10K,2.33,0
1004,22,No,Travel_Frequently,Research & Development,6,3,Life Sciences,3,Male,2,5,Research Director,3,Single,12279,12065,6,No,13,3,1,1,20,3,2,38,22,13,3,18-25,> 10K,2.67,0
1005,27,Yes,Travel_Rarely,Research & Development,23,2,Human Resources,3,Female,1,4,Manager,1,Married,6452,17235,4,No,12,3,2,2,27,0,1,19,19,3,7,26-35,6K-10K,1.67,1
1006,45,No,Travel_Rarely,Research & Development,28,5,Technical Degree,4,Female,3,5,Research Director,4,Married,7477,14499,6,Yes,23,3,3,0,16,2,1,23,10,14,16,36-45,6K-10K,3.0,0
1007,38,No,Non-Travel,Research & Development,17,5,Human Resources,3,Female,4,4,Laboratory Technician,1,Single,18400,10391,8,No,22,3,3,1,17,0,1,26,24,0,4,36-45,> 10K,1.67,0
1008,24,No,Travel_Rarely,Research & Development,14,3,Human Resources,3,Male,2,4,Manufacturing Director,1,Married,7470,10369,9,No,16,3,2,3,10,4,2,29,24,9,2,18-25,6K-10K,2.0,0
1009,20,No,Non-Travel,Sales,5,5,Life Sciences,3,Male,2,4,Sales Representative,3,Single,3062,7542,5,No,16,3,1,2,24,5,3,26,1,10,3,18-25,3K-6K,3.0,0
